Genome ID	Genome Name	Organism Name	NCBI Taxon ID	Genome Status	Strain	Serovar	Biovar	Pathovar	MLST	Other Typing	Culture Collection	Type Strain	Completion Date	Publication	BioProject Accession	BioSample Accession	Assembly Accession	SRA Accession	GenBank Accessions	RefSeq Accessions	Sequencing Centers	Sequencing Status	Sequencing Platform	Sequencing Depth	Assembly Method	Chromosomes	Plasmids	Contigs	Genome Length	GC Content	PATRIC CDS	RefSeq CDS	Isolation Site	Isolation Source	Isolation Comments	Collection Date	Isolation Country	Geographic Location	Latitude	Longitude	Altitude	Depth	Other Environmental	Host Name	Host Gender	Host Age	Host Health	Body Sample Site	Body Sample Subsite	Other Clinical	AntiMicrobial Resistance	AntiMicrobial Resistance Evidence	Gram Stain	Cell Shape	Motility	Sporulation	Temperature Range	Optimal Temperature	Salinity	Oxygen Requirement	Habitat	Disease	Comments	Additional Metadata	Coarse Consistency	Fine Consistency	Checkm Completeness	Checkm Contamination	Genome Quality Flags	Genome Quality	Date Inserted	Date Modified
561276.4	Streptococcus pneumoniae ATCC 700669	Streptococcus pneumoniae ATCC 700669	561276	Complete	ATCC 700669				MLST.Streptococcus_pneumoniae.81		ATCC 700669		2009-01-13T00:00:00Z	19114491	PRJNA31233	SAMEA1705947	GCA_000026665.1		FM211187	NC_011900	Wellcome Trust Sanger Institute	complete				1		1	2221315	39.5	2369	1990																					+	Coccus	No	No	Mesophilic	30-35	Non-halophilic	Facultative	Multiple	Pneumonia;Meningitis;Bacteremia	Streptococcus pneumoniae ATCC 700669.A multidrug resistant pneumococcal pandemic lineage Streptococcus pneumoniae Spain 23F ST81.		99.5	98.8	100			Good	2014-12-08T22:13:33.199Z	2015-03-16T03:17:09.594Z
516950.5	Streptococcus pneumoniae CGSP14	Streptococcus pneumoniae CGSP14	516950	Complete	CGSP14				MLST.Streptococcus_pneumoniae.15				2008-04-11T00:00:00Z	19361343	PRJNA29179	SAMN02603015	GCA_000019985.1		CP001033	NC_010582	Beijing Institute of Genomics	complete				1		1	2209198	39.5	2348	2206																					+	Coccus	No	No	Mesophilic	-		Facultative	Multiple	Pneumonia	Streptococcus pneumoniae CGSP14. This strain is being sequenced for comparative analysis		99.7	99.4	100	0.5		Good	2014-12-08T22:13:33.352Z	2015-03-16T03:17:09.594Z
373153.27	Streptococcus pneumoniae D39	Streptococcus pneumoniae D39	373153	Complete	D39				MLST.Streptococcus_pneumoniae.595				2006-10-12T00:00:00Z	17041037	PRJNA16374	SAMN02604051	GCA_000014365.1		CP000410	NC_008533	TIGR	complete				1		1	2046115	39.7	2205	1914		strain D39	derived from strain D39																		+	Coccus	No	No	Mesophilic	30-35		Facultative	Multiple	Pneumonia	 Streptococcus pneumoniae strain D39. This strain was used by Avery, Macleod, and McCarty in their landmark study on the role of DNA as the agent of transformation. The previously sequenced Streptococcus pneumoniae strain R6 is an avirulent strain derived from strain D39. This organism will be used for comparative genomics.		100	99.9	100	0.2		Good	2014-12-08T22:13:33.361Z	2015-03-16T03:17:09.594Z
512566.5	Streptococcus pneumoniae G54	Streptococcus pneumoniae G54	512566	Complete	G54	serovar 19F							2008-07-22T00:00:00Z		PRJNA29047	SAMN02603350	GCA_000019825.1		CP001015	NC_011072	Institute for Genome Sciences	complete				1		1	2078953	39.7	2224	2115		respiratory sample	isolated in Genova Italy by G. Schito from a respiratory sample in 1991	1991	Italy	Genova Italy															+	Coccus	No	No	Mesophilic	-		Facultative	Host-associated	Pneumonia	Streptococcus pneumoniae G54. Strain G54 was isolated in Genova Italy by G. Schito from a respiratory sample in 1991. This strain is a serotype 19F strain (MLST ST63) and is resistant to macrolides and tetracycline.		99.4	98.5	99.8	2.4		Good	2014-12-08T22:13:33.431Z	2015-03-16T03:17:09.594Z
697283.3	Streptococcus pneumoniae gamPNI0373	Streptococcus pneumoniae gamPNI0373	697283	Complete	gamPNI0373				MLST.Streptococcus_pneumoniae.618		 		2012-09-21T00:00:00Z		PRJNA42247	SAMN02299431	GCA_000299015.1		CP001845.1	NC_018630.1	WashU	complete				1		1	2064154	39.8	2193	2119																															Reference genome for the Human Microbiome Project.		99.8	99.3	100			Good	2014-12-08T22:13:35.406Z	2015-03-16T03:17:09.594Z
487214.5	Streptococcus pneumoniae Hungary19A-6	Streptococcus pneumoniae Hungary19A-6	487214	Complete	Hungary19A-6				MLST.Streptococcus_pneumoniae.268				2008-02-27T00:00:00Z		PRJNA28035	SAMN02603442	GCA_000019265.1		CP000936	NC_010380	J. Craig Venter Institute	complete				1		1	2245615	39.6	2398	2155																					+	Coccus	No	No	Mesophilic	-		Facultative	Multiple	Pneumonia	Streptococcus pneumoniae Hungary19A-6. Streptococcus pneumoniae Hungary19A-6 is a penicillin resistant strain and will be used for comparative analysis.		99.8	99.4	99.1	0.3		Good	2014-12-08T22:13:34.607Z	2015-03-16T03:17:09.594Z
869269.3	Streptococcus pneumoniae INV104	Streptococcus pneumoniae INV104	869269	Complete	INV104								2010-07-29T00:00:00Z		PRJNA50735	SAMEA3138388	GCA_000210975.1		FQ312030	NC_017591.1	The Wellcome Trust Sanger Institute	complete				1		1	2142122	39.64	2396	1939																										-					Streptococcus pneumoniae INV104. Project description not provided.		99.6	98.7	100	0.2		Good	2014-12-08T22:13:34.638Z	2015-03-16T03:17:09.594Z
869216.3	Streptococcus pneumoniae INV200	Streptococcus pneumoniae INV200	869216	Complete	INV200				MLST.Streptococcus_pneumoniae.9				2010-07-29T00:00:00Z		PRJNA50731	SAMEA3138386	GCA_000210935.1		FQ312029	NC_017593.1	The Wellcome Trust Sanger Institute	complete				1		1	2093317	39.62	2297	2049																										-					Streptococcus pneumoniae INV200. Project description not provided.		99.7	99.2	100	0.2		Good	2014-12-08T22:13:34.647Z	2015-03-16T03:17:09.594Z
488222.3	Streptococcus pneumoniae JJA	Streptococcus pneumoniae JJA	488222	Complete	JJA				MLST.Streptococcus_pneumoniae.66				2009-03-27T00:00:00Z		PRJNA28039	SAMN02603444	GCA_000018985.1		CP000919	NC_012466	J. Craig Venter Institute	complete				1		1	2120234	39.7	2285	2123																					+	Coccus	No	No	Mesophilic	-		Facultative	Multiple	Pneumonia	Streptococcus pneumoniae JJA. Streptococcus pneumoniae JJA will be used for comparative analysis.		99.7	99.2	99.5	0.2		Good	2014-12-08T22:13:34.656Z	2015-03-16T03:17:09.594Z
1313.5282	Streptococcus pneumoniae NT_110_58		1313	Complete	NT_110_58								2015-01-09T00:00:00Z	25480686	PRJNA244310	SAMN02725063	GCA_000817005.1		CP007593.1	NZ_CP007593.1	University of Bern		Pacific Biosciences	137x	RS_HGAP_Assembly.2 v. v2 2013	1		1	2287774	39.76	2325	2246		nasopharynx		02-Feb-1999	Switzerland	Switzerland																									This is one of the first non-typeable S. pneumoniae isolate with a fully sequenced and assembled genome.		99.4	99	99.5	0.8		Good	2015-03-12T13:41:45.886Z	2015-03-16T03:17:09.594Z
869215.3	Streptococcus pneumoniae OXC141	Streptococcus pneumoniae OXC141	869215	Complete	OXC141				MLST.Streptococcus_pneumoniae.180				2010-07-29T00:00:00Z		PRJNA50733	SAMEA3138387	GCA_000210955.1		FQ312027	NC_017592.1	The Wellcome Trust Sanger Institute	complete				1		1	2036867	39.81	2279	1973																										-					Streptococcus pneumoniae OXC141. Project description not provided.		99.6	99.2	100	0.3		Good	2014-12-08T22:13:34.792Z	2015-03-16T03:17:09.594Z
488223.4	Streptococcus pneumoniae P1031	Streptococcus pneumoniae P1031	488223	Complete	P1031								2009-03-27T00:00:00Z		PRJNA28041	SAMN02603445	GCA_000019005.1		CP000920	NC_012467	J. Craig Venter Institute	complete				1		1	2111882	39.7	2318	2073																					-	Coccus	No	No	Mesophilic	-		Facultative	Multiple	Pneumonia	Streptococcus pneumoniae P1031. Streptococcus pneumoniae P1031 will be used for comparative analysis.		99.9	99.3	100	0.3		Good	2014-12-08T22:13:34.804Z	2015-03-16T03:17:09.594Z
171101.6	Streptococcus pneumoniae R6	Streptococcus pneumoniae R6	171101	Complete	R6				MLST.Streptococcus_pneumoniae.595				2001-09-07T00:00:00Z	11544234	PRJNA278	SAMN02603218	GCA_000007045.1		AE007317	NC_003098	Eli Lilly and Company	complete				1		1	2038615	39.7	2199	2043																					+	Coccus	No	No	Mesophilic	30-35		Facultative	Multiple		 Streptococcus pneumoniae strain R6. This strain is an avirulent descendent of a type 2 capsule S clinical isolate used by Avery, MacLeod, and McCarty to demonstrate the genetic function of DNA.		100	99.9	100	0.3		Good	2014-12-08T22:13:35.035Z	2015-03-16T03:17:09.594Z
869311.3	Streptococcus pneumoniae SPN032672	Streptococcus pneumoniae SPN032672	869311	Complete	SPN032672								2010-07-29T00:00:00Z		PRJNA50809	SAMEA3138393	GCA_000211075.1		FQ312039	NC_021003.1	Wellcome Trust Sanger Institute|The Wellcome Trust Sanger Institute	complete				1		1	2131190	39.59	2400																											-					-		99.5	98.8	100	0.3		Good	2014-12-08T22:13:35.208Z	2015-03-16T03:17:09.594Z
869312.3	Streptococcus pneumoniae SPN033038	Streptococcus pneumoniae SPN033038	869312	Complete	SPN033038								2010-07-29T00:00:00Z		PRJNA50811	SAMEA3138394	GCA_000211095.1		FQ312042	NC_021004.1	Wellcome Trust Sanger Institute|The Wellcome Trust Sanger Institute	complete				1		1	2133496	39.59	2420																											-							99.5	98.5	100	1.2		Good	2014-12-08T22:13:35.218Z	2015-03-16T03:17:09.594Z
869303.3	Streptococcus pneumoniae SPN034156	Streptococcus pneumoniae SPN034156	869303	Complete	SPN034156				MLST.Streptococcus_pneumoniae.180				2010-07-29T00:00:00Z		PRJNA50793	SAMEA3138389	GCA_000210995.1		FQ312045	NC_021006.1	Wellcome Trust Sanger Institute|The Wellcome Trust Sanger Institute	complete				1		1	2024476	39.85	2261																											-							99.7	99	100	0.5		Good	2014-12-08T22:13:35.228Z	2015-03-16T03:17:09.594Z
869304.3	Streptococcus pneumoniae SPN034183	Streptococcus pneumoniae SPN034183	869304	Complete	SPN034183				MLST.Streptococcus_pneumoniae.180				2010-07-29T00:00:00Z		PRJNA50795	SAMEA3138390	GCA_000211015.1		FQ312043	NC_021028.1	Wellcome Trust Sanger Institute|The Wellcome Trust Sanger Institute	complete				1		1	2037254	39.81	2296																											-							99.6	99	100	1.1		Good	2014-12-08T22:13:35.237Z	2015-03-16T03:17:09.594Z
869306.4	Streptococcus pneumoniae SPN994038	Streptococcus pneumoniae SPN994038	869306	Complete	SPN994038				MLST.Streptococcus_pneumoniae.180				2010-07-29T00:00:00Z		PRJNA50799	SAMEA3138391	GCA_000211035.2		FQ312041	NC_021026.1	Wellcome Trust Sanger Institute|The Wellcome Trust Sanger Institute	complete				1		1	2027108	39.83	2172																											-					-		99.5	99	100	0.5		Good	2014-12-08T22:13:35.280Z	2015-03-16T03:17:09.594Z
869307.4	Streptococcus pneumoniae SPN994039	Streptococcus pneumoniae SPN994039	869307	Complete	SPN994039				MLST.Streptococcus_pneumoniae.180				2010-07-29T00:00:00Z		PRJNA50801	SAMEA3138392	GCA_000211055.2		FQ312044	NC_021005.1	Wellcome Trust Sanger Institute|The Wellcome Trust Sanger Institute	complete				1		1	2025562	39.83	2175																											-					-		99.5	99.1	100	0.3		Good	2014-12-08T22:13:35.289Z	2015-03-16T03:17:09.594Z
1130804.3	Streptococcus pneumoniae ST556	Streptococcus pneumoniae ST556	1130804	Complete	ST556				MLST.Streptococcus_pneumoniae.1392		 		2012-03-06T00:00:00Z		PRJNA80663	SAMN02604071	GCA_000251085.1		CP003357.1	NC_017769.1	Tsinghua University	complete				1		1	2145902	39.7	2203	2148																															Complete Genome sequence of an Otitis Media Streptococcus pneumoniae Isolate.		99.4	98.8	100	0.5		Good	2014-12-08T22:13:35.305Z	2015-03-16T03:17:09.594Z
1313.6511	Streptococcus pneumoniae strain A66		1313	Complete	A66				MLST.Streptococcus_pneumoniae.378		NCTC:7978		2015-11-19T00:00:00Z		PRJEB9161	SAMEA3367470	GCF_001255215.1		LN847353	NZ_LN847353.1	University of Hull					1		1	1983415	39.69	2129	2087																															Streptococcus pneumoniae (the pneumococcus) is an important human pathogen throughout the world, accounting for several million deaths each year. It is one of the most common causes of pneumonia and a significant cause of meningitis, otitis media and bacteraemia. Bacterial genome sequencing is an important tool in understanding pneumococcal-host interactions.		99.9	99.3	99.7	0.2		Good	2016-01-17T16:59:16.705Z	2016-01-17T16:59:16.705Z
1313.6914	Streptococcus pneumoniae strain NCTC7465		1313	Complete	NCTC7465	serotype 1			MLST.Streptococcus_pneumoniae.615				2015-05-09T00:00:00Z		PRJEB6403	SAMEA2479568	GCF_001457635.1	ERR550475,ERR550477	LN831051	NZ_LN831051.1	SC					1		1	2110968	39.73	2237	2088				1948	United States	United States												host_health_state:not known													http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/		99.6	99.2	99.7	1.8		Good	2016-01-30T13:22:30.389Z	2016-01-30T13:22:30.389Z
487213.3	Streptococcus pneumoniae Taiwan19F-14	Streptococcus pneumoniae Taiwan19F-14	487213	Complete	Taiwan19F-14	serovar s			MLST.Streptococcus_pneumoniae.236				2009-03-27T00:00:00Z		PRJNA28037	SAMN02603443	GCA_000019025.1		CP000921	NC_012469	J. Craig Venter Institute	complete				1		1	2112148	39.8	2254	2044																					+	Coccus	No	No	Mesophilic	-		Facultative	Multiple	Pneumonia	Streptococcus pneumoniae Taiwan19F-14. Streptococcus pneumoniae Taiwan19F is one of the most common Streptococcus pneumoniae serotypes in Asia. Most isolates of serotype 19 are resistant to penicillin.  Streptococcus pneumoniae Taiwan19F-14 will be used for comparative analysis.		99.6	99	100	0.7		Good	2014-12-08T22:13:35.378Z	2015-03-16T03:17:09.594Z
525381.4	Streptococcus pneumoniae TCH8431/19A	Streptococcus pneumoniae TCH8431/19A	525381	Complete	TCH8431/19A						BEI HM-145		2009-03-18T00:00:00Z		PRJNA34659	SAMN00002223	GCA_000196595.1	SRR014817,SRR014818	CP001993	NC_014251	Baylor College of Medicine	complete	454-GS-FLX, Sanger	89.09x	Newbler v. 1.1.03.24	1		1	2088772	40.2	2255	2275			Lung									Human, Homo sapiens				Airways; Respiratory tract					+	Coccus	No	No	Mesophilic	-		Facultative			Streptococcus pneumoniae TCH8431/19A.This strain will be sequenced for comparative genome analysis.		99.6	99.1	100	0.5		Good	2014-12-08T22:13:35.361Z	2015-03-16T03:17:09.594Z
170187.11	Streptococcus pneumoniae TIGR4	Streptococcus pneumoniae TIGR4	170187	Complete	TIGR4	serovar 4							2001-07-21T00:00:00Z	11463916	PRJNA277		GCA_000006885.1		AE005672	NC_003028	TIGR	complete				1		1	2160842	39.7	2328	2105		the blood of a 30 year old male patient	isolate from the blood of a 30 year old male patient in Kongsvinger, Norway		Norway	Kongsvinger, Norway						Human, Homo sapiens	male	30							+	Coccus	No	No	Mesophilic	30-35		Facultative	Multiple	Pneumonia;Meningitis;Bacteremia;Sinusitis;Otitis media;Conjunctivitis	 Streptococcus pneumoniae strain TIGR4. This strain is a highly virulent capsular serotype 4 clinical isolate from the blood of a 30 year old male patient in Kongsvinger, Norway.		99.6	99	100	0.3		Good	2014-12-08T22:13:35.364Z	2015-03-16T03:17:09.594Z
170187.34	Streptococcus pneumoniae TIGR4		170187	Complete	TIGR4				MLST.Streptococcus_pneumoniae.205				2015-08-31T00:00:00Z	22829535	PRJNA76613	SAMN00103527	GCF_000269665.1		AKBW01000000		Broad Institute		Illumina/PacBio	148.0x	allpaths v. 41303	1		1	2162245	39.69	2257																																To test methods for de novo genome assembly using Illumina and Pacific Biosciences shotgun data, microbial genomes with finished reference sequences were selected. Streptococcus pneumoniae TIGR4 was one of these microbial genomes. At least one Pacific Biosciences library (long fragment) and two Illumina libraries (short fragment and jumping) were generated and sequenced. Genomic DNA from Claudette Thompson. Two different genome assemblies are part of this project. The assembly in AKBW00000000 is the complete chromosome assembled from Illumina reads. The assembly in AKVY00000000 is the complete chromosome assembled from reads used to assemble AE005672 plus reads from a different isolate of the strain.		99.4	98.6	100	0.2		Good	2016-01-17T15:28:54.391Z	2016-01-17T15:28:54.391Z
170187.35	Streptococcus pneumoniae TIGR4		170187	Complete	TIGR4								2012-06-25T00:00:00Z	22829535	PRJNA76613	SAMN02597080	GCF_000273445.1		AKVY01000000		Broad Institute		Sanger; Illumina		manual processing	1		1	2163340	39.69	2258																																To test methods for de novo genome assembly using Illumina and Pacific Biosciences shotgun data, microbial genomes with finished reference sequences were selected. Streptococcus pneumoniae TIGR4 was one of these microbial genomes. At least one Pacific Biosciences library (long fragment) and two Illumina libraries (short fragment and jumping) were generated and sequenced. Genomic DNA from Claudette Thompson. Two different genome assemblies are part of this project. The assembly in AKBW00000000 is the complete chromosome assembled from Illumina reads. The assembly in AKVY00000000 is the complete chromosome assembled from reads used to assemble AE005672 plus reads from a different isolate of the strain.		99.4	98.6	100	0.2		Good	2016-01-17T15:28:58.775Z	2016-01-17T15:28:58.775Z
1054460.4	Streptococcus pseudopneumoniae IS7493	Streptococcus pseudopneumoniae IS7493	1054460	Complete	IS7493								2011-07-29T00:00:00Z	21994930	PRJNA69547	SAMN02603728	GCA_000221985.1		CP002925.1,CP002926.1	NC_015875.1,NC_015876.1			Genome Sequencer FLX			1		1	2190731	0.395	2242	2230		sputum of a patient with human immunodeficiency virus (HIV) who had documented pneumonia	Isolate IS7493 was obtained from the sputum of a patient with human immunodeficiency virus (HIV) who had documented pneumonia		Canada	Canada: Ontario						Human, Homo sapiens																	Host	Pneumonia	-		99.9	99.6	99.3	0.2		Good	2014-12-08T22:13:35.502Z	2015-03-16T03:17:09.594Z
1314.134	Streptococcus pyogenes 1E1		1314	Complete	10				MLST.Streptococcus_pyogenes.178				2014-11-05T00:00:00Z	-	PRJNA238987	SAMN02649402	GCA_000772245.1		CP007241.1	NZ_CP007241.1	University Rennes1		Illumina		CLC Genomics workbench v. 6.5.1	1		1	1796152	38.48	1732	1652		Hospital		2009	France	France:Brittany						Human, Homo sapiens									Positive	Cocci	No	No							Sequence analysis of a non-clonal type emm44 S. pyogenes.		99.6	99.3	100			Good	2015-03-12T13:41:47.188Z	2015-03-16T03:17:09.594Z
1314.132	Streptococcus pyogenes 7F7		1314	Complete	7F7				MLST.Streptococcus_pyogenes.5				2014-10-20T00:00:00Z	-	PRJNA238516	SAMN02644974	GCA_000767505.1		CP007240.1	NZ_CP007240.1	University Rennes1		Illumina		CLC Genomics workbench v. 6.5.1	1		1	1709790	38.6	1635	1550				2011	France	France: Brittany						Human, Homo sapiens									Positive	Cocci	No	No							new clonal spread of S.pyogenes emm83 among homeless persons in Brittany		99.6	99.3	100			Good	2015-03-12T13:41:46.544Z	2015-03-16T03:17:09.594Z
1235829.3	Streptococcus pyogenes A20	Streptococcus pyogenes A20	1235829	Complete	A20				MLST.Streptococcus_pyogenes.28				2012-10-22T00:00:00Z		PRJNA175952	SAMN02603640	GCA_000307535.1		CP003901.1	NC_018936.1	National Cheng Kung University	complete			1	1		1	1837281	38.54	1834	1828		Necrotizing fasciitis patient	isolated from a Necrotizing fasciitis patient in Tainan Provincial Hospital, ROC		Taiwan	Tainan Provincial Hospital ROC						Human, Homo sapiens									Positive	Cocci								Necrotizing faciitis	A clinical strain was isolated from a Necrotizing fasciitis patient in Tainan Provincial Hospital, ROC.  We want to know this strain's virulence factors, and how they are regulated.		99.7	99.4	100			Good	2014-12-08T22:13:35.551Z	2015-03-16T03:17:09.594Z
487215.4	Streptococcus pyogenes Alab49	Streptococcus pyogenes Alab49	487215	Complete	Alab49				MLST.Streptococcus_pyogenes.11				2011-10-07T00:00:00Z	21949075	PRJNA162171	SAMN02603353	GCA_000230295.1		CP003068.1	NC_017596.1	Institute for Genome Sciences	assembly	ABI 3730xl		Celera Assembler	1		1	1827308	38.58	1809	1773		impetigo lesion		1986	United States	USA: Alabama						Human, Homo sapiens																		Impetigo	Genome sequencing of a skin specialist strain of Streptococcus pyogenes.		99.7	99.3	100	0.9		Good	2014-12-08T22:13:35.569Z	2015-03-16T03:17:09.594Z
1048264.3	Streptococcus pyogenes HKU QMH11M0907901		1048264	Complete	HKU QMH11M0907901				MLST.Streptococcus_pyogenes.36				2012-05-18T00:00:00Z		PRJNA68183	SAMN02471172	GCF_000275625.1		AFRY01000000		Department of Microbiology, The University of Hong Kong		454 GS FLX titanium	48x	Newbler v. 2.5.3	1		1	1908100	38.45	1909	1865		blood from scarlet fever outbreak		2011	China	China: Hong Kong						Human, Homo sapiens																			Clinical use of next generation sequencing for rapid identification of useful genomic signatures in the complete genome of an epidemic strain of emm12 Streptococcus pyogenes causing scarlet fever and bacteremia in Hong Kong. Bacteremic strain from a patient with scarlet fever in Hong Kong. Gram positive cocci in chains, beta-hemolytic on horse blood agar, bacitracin susceptible, Lancefield Group A antigen positive. The Vitek ID bionumber profile was 51043230001 which had a confidence level of 99% in its identification as Streptococcus pyogenes. Resistant to erythromycin, clindamycin and tetracycline but susceptible to penicillin G, ciprofloxacin, levofloxacin, rifampicin and vancomycin. Emm typing: emm12. MLST: ST36.		99.9	99.9	100	0.9		Good	2016-01-17T15:29:01.552Z	2016-01-17T15:29:01.552Z
1314.133	Streptococcus pyogenes HKU360		1314	Complete	HKU360	serovar M12			MLST.Streptococcus_pyogenes.36				2014-11-05T00:00:00Z	-	PRJNA257934	SAMN02980885	GCA_000772185.1		CP009612.1	NZ_CP009612.1	University of Queensland		PacBio	141x	HGAP v. 2.1.0	1		1	1944537	38.46	1923	1846																															Complete genome of scarlet fever-associated serotype M12 Streptococcus pyogenes strain HKU360		99.7	99.6	100	0.9		Good	2015-03-12T13:41:46.871Z	2015-03-16T03:17:09.594Z
1336746.3	Streptococcus pyogenes HSC5	Streptococcus pyogenes HSC5	1336746	Complete	HSC5	serovar HSC5			MLST.Streptococcus_pyogenes.84				2013-07-11T00:00:00Z		PRJNA205050	SAMN02604317	GCA_000422045.1		CP006366.1	NC_021807.1	Washington University in St Louis	complete	454; Illumina	220X	SeqMan NGen v. 4.0.0	1		1	1818351	38.5	1812	1744																					Positive	Cocci	No	No							The complete genome sequence of Streptococcus pyogenes emm14 serotype HSC5. This strain is a robust producer of the cysteine protease SpeB and is capable of producing infection in several different animal models.		99.6	99.3	100	0.9		Good	2014-12-08T22:13:35.786Z	2015-03-16T03:17:09.594Z
1150773.4	Streptococcus pyogenes JRS4		1150773	Complete	JRS4				MLST.Streptococcus_pyogenes.37				2015-04-04T00:00:00Z		PRJDB114		GCF_001547715.1		AP012335	NZ_AP012335.1	Tokyo Medical and Dental University		Sanger; Roche 454	150x	Newbler v. 2.5.1; Phrap v. 1.090518;	1		1	1811124	38.64	1886	1890																					Positive	Cocci	No							Pharyngitis	Complete genome sequence of the highly invasive Streptococcus pyogenes JRS4		100	99.9	100			Good	2016-03-01T06:31:23.641Z	2016-03-01T06:31:23.641Z
1150773.3	Streptococcus pyogenes JRS4_a		1150773	Complete	JRS4	serovar emm6			MLST.Streptococcus_pyogenes.37				2015-06-02T00:00:00Z		PRJNA283215	SAMN03610013	GCF_001014285.1		CP011414	NZ_CP011414.1	Washington University School of Medicine		454; Illumina	167	Newbler v. 2.5.3; DNASTAR SeqMan NGen	1		1	1811968	38.63	1811	1671				1971								Human, Homo sapiens			Rheumatic fever-associated											C					We report the complete genome assemblies of the group A Streptococcus pyogenes serotype emm6 strains D471 and its streptomycin-resistant derivative JRS4. Both of these well studied laboratory strains have been extensively characterized over the past three decades and have been instrumental in the discovery of multiple aspects of streptococcal pathogenesis.	collected_by:Rockefeller University Lancefield Collection	100	99.8	100			Good	2016-01-17T16:03:54.402Z	2016-01-17T16:03:54.402Z
1207470.4	Streptococcus pyogenes M1 476	Streptococcus pyogenes M1 476	1207470	Complete	476				MLST.Streptococcus_pyogenes.28		 		2012-07-14T00:00:00Z	22965090	PRJDB141		GCA_000349925.2		AP012491.1	NC_020540.1	National Center for Global Health and Medicine	complete	ABI3730xl, Roche 454, Illumina MiSeq	20x	GS De Novo Assembler v. 2.6	1		1	1831079	38.5	1929	1849		streptococcal toxic shock syndrome case (STSS) during pregnancy	isolated from a streptococcal toxic shock syndrome case (STSS) during pregnancy	1994								Human, Homo sapiens	female																	Toxic shock syndrome	We report the completely annotated genome sequence of Streptococcus pyogens M1 476 isolated from a streptococcal toxic shock syndrome case (STSS) during pregnancy. The genome sequence will provide new insights into the underlying mechanisms to cause STSS		99.6	97.9	100	5		Good	2014-12-08T22:13:35.796Z	2015-03-16T03:17:09.594Z
160490.1	Streptococcus pyogenes M1 GAS	Streptococcus pyogenes M1 GAS	160490	Complete	M1 GAS				MLST.Streptococcus_pyogenes.28				2001-04-11T00:00:00Z	11296296	PRJNA269	SAMN02604089	GCA_000006785.2		AE004092	NC_002737	University of Oklahoma	complete				1		1	1852441	38.5	1919	1697		patient with a wound infection	isolated from a patient with a wound infection									Human, Homo sapiens			wound infection						+	Coccus	No	No	Mesophilic	30-35	Non-halophilic	Facultative	Host-associated		 Streptococcus pyogenes strain M1 GAS. This strain is also known as group A streptococci (GAS). This organism is a strict human pathogen that was isolated from a patient with a wound infection.		99.9	99.9	100	0.9		Good	2014-12-08T22:13:35.807Z	2015-03-16T03:17:09.594Z
1314.131	Streptococcus pyogenes M23ND		1314	Complete	M23ND				MLST.Streptococcus_pyogenes.160				2014-09-22T00:00:00Z	25225265	PRJNA248257	SAMN02800743	GCA_000756485.1		CP008695.1	NZ_CP008695.1	University of Notre Dame		454; Illumina	200x	velvet v. 1.0.18	1		1	1846477	38.61	1856	1842				02-Feb-2012	Japan	Japan						Human, Homo sapiens																			Streptococcus pyogenes is a pathogenic bacterial with versatile host infection phenotypes. The whole genome sequencing will help us to further understand its virulence mechanism and discover potential therapeutic targets.		99.6	99.2	100			Good	2015-03-12T13:41:46.251Z	2015-03-16T03:17:09.594Z
370552.4	Streptococcus pyogenes MGAS10270	Streptococcus pyogenes MGAS10270	370552	Complete	MGAS10270				MLST.Streptococcus_pyogenes.55				2006-05-04T00:00:00Z	16636287	PRJNA16364		GCA_000013505.1		CP000260	NC_008022	Lab of Human Bacterial Pathogenesis|Rocky Mountain Laboratories, National Institute of Allergy and Infectious Disease, National Institutes of Health, Laboratory of Human Bacterial Pathogenesis, USA, Hamilton	complete				1		1	1928252	38.4	2024	1986																					+	Coccus	No	No	Mesophilic	-	Non-halophilic	Facultative	Host-associated		Streptococcus pyogenes MGAS10270.This strain is being sequenced for comparative genome analysis.		99.9	99.5	100	2.1		Good	2014-12-08T22:13:35.829Z	2015-03-16T03:17:09.594Z
286636.3	Streptococcus pyogenes MGAS10394	Streptococcus pyogenes MGAS10394	286636	Complete	MGAS10394	serovar M6			MLST.Streptococcus_pyogenes.382				2004-07-24T00:00:00Z	15272401	PRJNA12469	SAMN02603497	GCA_000011665.1		CP000003	NC_006086	Lab of Human Bacterial Pathogenesis	complete				1		1	1899877	38.7	1960	1886		child with pharyngitis	This strain is a serotype M6 isolate cultured from a child with pharyngitis in private elementary school in Pennsilvania.		United States	Pennsilvania						Human, Homo sapiens									+	Coccus	No	No	Mesophilic	35	Non-halophilic	Facultative	Host-associated		Streptococcus pyogenes strain MGAS10394. This strain is a serotype M6 isolate cultured from a child with pharyngitis in private elementary school in Pennsilvania. The strain contains the mefA gene encoding macrolide resistance and shown to be resistant to erythromycin, and has a chromosomal field-inversion gel-electrophoresis pattern characteristic of the serotype M6 clone causing disease on the territory of USA. It has been deposited at the American Type Culture Collection (accession no. BAA-946).		99.8	99.7	100			Good	2014-12-08T22:13:35.840Z	2015-03-16T03:17:09.594Z
